272,8.04887,7.86624,8.03778,7.97176
271,7.98391,7.93716,7.95861,7.97673
270,8.00819,7.98523,7.8626,7.89209
269,7.9192,7.88087,7.92592,7.99496
268,7.91567,7.97347,7.91687,8.01631
267,7.82879,7.98285,8.01569,7.94945
266,8.02788,7.94196,8.02739,7.82956
265,7.94757,8.03059,7.96005,8.06331
264,8.03374,8.04764,7.96824,8.00037
263,7.94983,7.94422,7.78137,7.96326
262,7.94143,8.01133,8.04061,8.00583
261,7.97631,7.96208,7.92526,7.93067
260,8.00489,8.01588,7.9986,8.04741
259,8.04837,7.80794,7.93513,7.93987
258,7.91324,8.11054,7.9709,7.98043
257,7.9862,7.94418,8.01212,8.05879
256,7.78822,7.94837,7.91373,7.94342
255,7.96181,7.90878,7.83383,8.00893
254,7.9575,7.89137,7.98989,8.04951
253,8.02369,8.00155,8.03161,7.97605
252,7.84058,8.01894,8.02276,7.97511
251,7.9602,8.05846,8.01958,8.06503
250,8.04223,7.90408,7.91379,7.96914
249,7.87289,7.9015,7.99196,7.97948
248,8.00054,8.03234,7.94933,8.06038
247,7.93912,7.82977,8.00043,7.94036
246,8.0276,7.97,7.82664,7.92644
245,7.93858,7.94876,7.97573,7.96331
244,8.04648,8.04076,7.74582,8.02927
243,7.85563,7.86558,7.98118,7.99501
242,8.02342,8.00178,7.82175,7.95098
241,7.85374,7.84321,8.04653,8.01457
240,8.07038,8.04839,7.86841,7.79396
239,7.99202,7.8667,7.72767,8.06234
238,7.95924,8.04279,8.08438,7.96498
237,8.00372,8.01411,7.99123,7.92489
236,8.0397,8.04738,8.01214,7.99417
235,7.99217,7.97828,7.99084,8.03548
234,7.96564,8.02184,7.98298,7.89396
233,8.04022,7.92052,7.98494,8.05371
232,7.99651,8.00497,7.94726,7.94012
231,7.99254,8.0077,7.94418,7.86801
230,7.97993,7.96625,8.00589,8.04145
229,7.91807,7.97809,7.94478,8.01788
228,7.95782,7.95708,8.01979,7.93431
227,8.04328,7.97693,7.97679,8.01279
226,7.98143,7.94556,7.93459,7.98193
225,7.93448,7.90727,7.96321,7.94717
224,7.89557,7.86356,7.95086,8.00788
223,7.9825,7.99702,7.87919,7.94767
222,7.98608,7.99272,7.91667,7.89645
221,7.99639,7.95317,7.97487,7.94064
220,7.9222,7.97283,8.0081,7.84858
219,7.80226,7.91985,7.97539,7.99159
218,7.96759,7.92418,7.94781,7.94289
217,7.82664,8.01986,7.83611,8.01479
216,7.9908,7.99713,8.0014,8.04756
215,7.79199,7.90423,7.85154,7.9706
214,7.82342,8.02268,7.92309,7.99177
213,7.96634,7.91214,7.93596,8.03605
212,8.0134,7.94358,7.98162,7.92605
211,8.0133,7.96411,8.04947,7.97485
210,8.07882,7.97403,8.03794,8.06093
209,7.95904,7.99304,7.97062,7.93398
208,7.99503,7.96885,8.07501,8.08635
207,8.00695,8.01848,8.11495,8.05845
206,7.92084,8.02036,8.0282,8.08069
205,8.06149,7.87227,8.01362,8.03708
204,8.03852,8.02282,8.01219,8.07285
203,8.07725,8.06808,8.06204,8.07385
202,7.95808,8.08648,8.04897,7.89175
201,8.01661,8.05419,8.04963,7.9092
200,8.06495,8.05348,7.99006,7.89366
199,7.98881,8.03165,8.02008,7.98179
198,8.02593,8.02099,8.02513,7.95815
197,8.03944,7.95982,8.02795,8.02785
196,8.03517,8.02965,8.04342,7.94292
195,8.03923,7.99836,7.98987,7.85216
194,8.02254,7.97572,8.02105,8.014
193,8.02491,8.01877,7.94004,7.97748
192,7.98585,7.93472,8.05025,7.993
191,7.92358,7.97666,7.9696,7.98442
190,7.95317,7.89948,7.93012,7.90554
189,7.93816,7.95122,7.90571,7.94499
188,7.94952,7.80813,7.95005,7.92449
187,7.98264,7.91537,7.97264,7.9205
186,7.92185,7.93587,7.95007,7.91405
185,8.01084,7.97111,7.99034,7.85029
184,8.00946,7.95693,8.04214,8.04797
183,8.01923,8.18933,7.97458,8.06628
182,7.99653,8.00254,7.98813,8.02808
181,8.20804,8.20547,8.22805,7.90226
180,8.08236,8.01113,8.1139,8.04674

Count
Wavelength,Repeat
,0,1,2,3,
280,10000,10000,10000,10000
279,10000,10000,10000,10000
278,10000,10000,10000,10000
277,10000,10000,10000,10000
276,10000,10000,10000,10000
275,10000,10000,10000,10000
274,10000,10000,10000,10000
273,10000,10000,10000,10000
272,10000,10000,10000,10000
271,10000,10000,10000,10000
270,10000,10000,10000,10000
269,10000,10000,10000,10000
268,10000,10000,10000,10000
267,10000,10000,10000,10000
266,10000,10000,10000,10000
265,10000,10000,10000,10000
264,10000,10000,10000,10000
263,10000,10000,10000,10000
262,10000,10000,10000,10000
261,10000,10000,10000,10000
260,10000,10000,10000,10000
259,10000,10000,10000,10000
258,10000,10000,10000,10000
257,10000,10000,10000,10000
256,10000,10000,10000,10000
255,10000,10000,10000,10000
254,10000,10000,10000,10000
253,10000,10000,10000,10000
252,10000,10000,10000,10000
251,10000,10000,10000,10000
250,10000,10000,10000,10000
249,10000,10000,10000,10000
248,10000,10000,10000,10000
247,10000,10000,10000,10000
246,10000,10000,10000,10000
245,10000,10000,10000,10000
244,10000,10000,10000,10000
243,10000,10000,10000,10000
242,10000,10000,10000,10000
241,10000,10000,10000,10000
240,10000,10000,10000,10000
239,10000,10000,10000,10000
238,10000,10000,10000,10000
237,10000,10000,10000,10000
236,10000,10000,10000,10000
235,10000,10000,10000,10000
234,10000,10000,10000,10000
233,10000,10000,10000,10000
232,10000,10000,10000,10000
231,10000,10000,10000,10000
230,10000,10000,10000,10000
229,10000,10000,10000,10000
228,10000,10000,10000,10000
227,10000,10000,10000,10000
226,10000,10000,10000,10000
225,10000,10000,10000,10000
224,10000,10000,10000,10000
223,10000,10000,10000,10000
222,10000,10000,10000,10000
221,10000,10000,10000,10000
220,10000,10000,10000,10000
219,10000,10000,10000,10000
218,10000,10000,10000,10000
217,10000,10000,10000,10000
216,10000,10000,10000,10000
215,10000,10000,10000,10000
214,10000,10000,10000,10000
213,10000,10000,10000,10000
212,10000,10000,10000,10000
211,10000,10000,10000,10000
210,10000,10000,10000,10000
209,10000,10000,10000,10000
208,10000,10000,10000,10000
207,10000,10000,10000,10000
206,10000,10000,10000,10000
205,10000,10000,10000,10000
204,10000,10000,10000,10000
203,10000,10000,10000,10000
202,10000,10000,10000,10000
201,10000,10000,10000,10000
200,10000,10000,10000,10000
199,10000,10000,10000,10000
198,10000,10000,10000,10000
197,10000,10000,10000,10000
196,10000,10000,10000,10000
195,10000,10000,10000,10000
194,10000,10000,10000,10000
193,10000,10000,10000,10000
192,10000,10000,10000,10000
191,10000,10000,10000,10000
190,10000,10000,10000,10000
189,10000,10000,10000,10000
188,10000,10000,10000,10000
187,10000,10000,10000,10000
186,10000,10000,10000,10000
185,10000,10000,10000,10000
184,10000,10000,10000,10000
183,10000,10000,10000,10000
182,10000,10000,10000,10000
181,10000,10000,10000,10000
180,10000,10000,10000,10000

SE
Wavelength,Repeat
,0,1,2,3,
280,0.0955694,0.101909,0.0976411,0.0888841
279,0.0957206,0.0938332,0.090483,0.109992
278,0.0799062,0.0840734,0.0863013,0.0937425
277,0.0906483,0.107779,0.0972473,0.077361
276,0.0944606,0.11116,0.097385,0.0898301
275,0.0932194,0.0991791,0.0977519,0.0923969
274,0.103734,0.0912884,0.0920173,0.0983854
273,0.102147,0.0956667,0.0893776,0.101972
272,0.0941585,0.0917351,0.095355,0.105755
271,0.0876075,0.102668,0.105293,0.0901161
270,0.102807,0.0996505,0.0968059,0.0997503
269,0.0928556,0.104584,0.0858046,0.0932688
268,0.0979922,0.0972756,0.110212,0.105485
267,0.109065,0.0913156,0.101877,0.0913042
266,0.104201,0.0957069,0.100844,0.103017
265,0.0996962,0.0927436,0.109812,0.087787
264,0.107291,0.109475,0.106917,0.118089
263,0.107293,0.101969,0.0958686,0.093772
262,0.103079,0.115142,0.108387,0.112508
261,0.114317,0.116654,0.110788,0.102005
260,0.106745,0.108984,0.0971073,0.116073
259,0.102478,0.127888,0.107819,0.122794
258,0.11239,0.121213,0.09625,0.104376
257,0.116853,0.117095,0.112764,0.110151
256,0.124534,0.100069,0.1157,0.113346
255,0.117943,0.107065,0.115162,0.115008
254,0.113124,0.12405,0.118759,0.120172
253,0.125034,0.11704,0.125652,0.113738
252,0.116576,0.122516,0.129561,0.11906
251,0.117913,0.124681,0.127188,0.118654
250,0.125177,0.124037,0.115303,0.11454
249,0.107792,0.118624,0.118964,0.120531
248,0.110156,0.135434,0.118448,0.109177
247,0.119039,0.132305,0.136597,0.119539
246,0.137803,0.125893,0.141103,0.12841
245,0.119818,0.134192,0.121127,0.146815
244,0.126664,0.131943,0.133106,0.127395
243,0.13532,0.154791,0.123343,0.136241
242,0.126327,0.134441,0.145192,0.127177
241,0.13553,0.136427,0.143707,0.149477
240,0.152646,0.132986,0.125589,0.113511
239,0.120908,0.130107,0.1321,0.139713
238,0.133147,0.140976,0.134571,0.138917
237,0.132136,0.142998,0.112792,0.118257
236,0.147277,0.144506,0.146952,0.153589
235,0.145819,0.133598,0.139566,0.143101
234,0.149731,0.141673,0.160569,0.151372
233,0.146616,0.139446,0.14227,0.147846
232,0.143391,0.174871,0.158072,0.137129
231,0.156531,0.143836,0.154456,0.140299
230,0.150703,0.140983,0.150548,0.139505
229,0.158963,0.141009,0.134273,0.139781
228,0.150464,0.142587,0.134915,0.136295
227,0.161772,0.154215,0.144103,0.167651
226,0.161264,0.148572,0.131481,0.144989
225,0.170139,0.17564,0.168374,0.161067
224,0.135574,0.143792,0.144103,0.167149
223,0.143273,0.172952,0.15787,0.169592
222,0.157097,0.150848,0.153043,0.148995
221,0.152977,0.139467,0.186188,0.152048
220,0.176637,0.153163,0.163362,0.176919
219,0.174184,0.146428,0.138783,0.177353
218,0.175006,0.140588,0.153809,0.160565
217,0.150977,0.176579,0.167079,0.17744
216,0.149443,0.165109,0.177018,0.154411
215,0.169782,0.172807,0.155008,0.162698
214,0.153423,0.157982,0.179361,0.192213
213,0.181595,0.161048,0.164472,0.176808
212,0.192545,0.160477,0.169785,0.186297
211,0.15786,0.165653,0.186364,0.166174
210,0.189777,0.170641,0.1999,0.173035
209,0.161568,0.184022,0.15422,0.178602
208,0.173745,0.209963,0.173195,0.186179
207,0.189975,0.210035,0.200016,0.193331
206,0.188352,0.213935,0.209105,0.199914
205,0.216945,0.22008,0.189094,0.225261
204,0.201072,0.200605,0.223936,0.2173
203,0.214536,0.236002,0.205047,0.217803
202,0.225382,0.262036,0.249922,0.226011
201,0.22264,0.259608,0.27065,0.244987
200,0.243443,0.248127,0.235275,0.247135
199,0.26927,0.280187,0.27407,0.307661
198,0.341832,0.328865,0.316173,0.260658
197,0.308443,0.291488,0.300491,0.33737
196,0.358063,0.354506,0.360567,0.337969
195,0.334232,0.400627,0.332676,0.373344
194,0.404286,0.378692,0.381871,0.39521
193,0.390362,0.335342,0.373176,0.39597
192,0.428302,0.435064,0.34345,0.412443
191,0.390801,0.368668,0.381088,0.397927
190,0.406332,0.45152,0.413336,0.411447
189,0.369952,0.485734,0.44288,0.429037
188,0.411856,0.456366,0.425824,0.381834
187,0.428113,0.416428,0.431025,0.438567
186,0.427498,0.442128,0.468872,0.390759
185,0.449107,0.360077,0.479229,0.468763
184,0.47856,0.563307,0.48214,0.483656
183,0.562377,0.606094,0.540644,0.568174
182,0.688299,0.824157,0.758374,0.796221
181,0.942823,1.08452,0.945891,0.934408
180,1.69045,2.02839,1.6112,1.58672

Temperature
Wavelength,Repeat
,0,1,2,3,
280,-115.813,-115.813,-115.813,-115.813
279,-115.813,-115.813,-115.813,-115.813
278,-115.875,-115.813,-115.813,-115.813
277,-115.813,-115.813,-115.813,-115.813
276,-115.813,-115.813,-115.813,-115.813
275,-115.813,-115.813,-115.813,-115.813
274,-115.813,-115.813,-115.813,-115.813
273,-115.813,-115.813,-115.813,-115.813
272,-115.813,-115.813,-115.813,-115.813
271,-115.75,-115.813,-115.813,-115.813
270,-115.813,-115.813,-115.813,-115.813
269,-115.813,-115.813,-115.813,-115.813
268,-115.813,-115.813,-115.813,-115.813
267,-115.75,-115.813,-115.813,-115.813
266,-115.813,-115.813,-115.813,-115.813
265,-115.813,-115.813,-115.813,-115.813
264,-115.813,-115.813,-115.813,-115.813
263,-115.813,-115.813,-115.813,-115.813
262,-115.813,-115.813,-115.813,-115.813
261,-115.813,-115.813,-115.813,-115.813
260,-115.813,-115.813,-115.813,-115.813
259,-115.813,-115.813,-115.813,-115.813
258,-115.813,-115.813,-115.813,-115.813
257,-115.813,-115.75,-115.813,-115.813
256,-115.813,-115.813,-115.813,-115.813
255,-115.813,-115.813,-115.813,-115.813
254,-115.813,-115.813,-115.813,-115.813
253,-115.813,-115.813,-115.813,-115.813
252,-115.813,-115.813,-115.813,-115.813
251,-115.813,-115.813,-115.813,-115.813
250,-115.813,-115.813,-115.813,-115.813
249,-115.813,-115.813,-115.813,-115.813
248,-115.813,-115.813,-115.813,-115.813
247,-115.813,-115.813,-115.813,-115.813
246,-115.813,-115.813,-115.813,-115.813
245,-115.813,-115.813,-115.813,-115.813
244,-115.813,-115.75,-115.813,-115.813
243,-115.75,-115.813,-115.813,-115.813
242,-115.813,-115.813,-115.813,-115.813
241,-115.813,-115.813,-115.813,-115.813
240,-115.813,-115.813,-115.813,-115.813
